instanceID	label	comment	annotator
pair_86_(Matthew 7:1)	2		AndreaMariaC
pair_111_(Matthew 7:1)	1		AndreaMariaC
pair_25_(1 Corinthians 13:4)	1		AndreaMariaC
pair_135_(1 Corinthians 13:4)	3		AndreaMariaC
pair_133_(Matthew 7:1)	1		AndreaMariaC
pair_33_(1 Corinthians 13:4)	4		AndreaMariaC
pair_46_(Matthew 7:1)	1		AndreaMariaC
pair_66_(Matthew 7:1)	3		AndreaMariaC
pair_56_(1 Corinthians 13:4)	4		AndreaMariaC
pair_81_(1 Corinthians 13:4)	4		AndreaMariaC
pair_16_(Matthew 7:1)	1		AndreaMariaC
pair_143_(1 Corinthians 13:4)	3		AndreaMariaC
pair_22_(Matthew 7:1)	1		AndreaMariaC
pair_136_(1 Corinthians 13:4)	2		AndreaMariaC
pair_39_(Matthew 7:1)	2		AndreaMariaC
pair_119_(Matthew 7:1)	3		shur
pair_112_(1 Corinthians 13:4)	3		shur
pair_106_(Matthew 7:1)	2		shur
pair_129_(Matthew 7:1)	1		shur
pair_116_(Matthew 7:1)	1		shur
pair_108_(Matthew 7:1)	1		shur
pair_62_(Matthew 7:1)	4		shur
pair_81_(Matthew 7:1)	3		shur
pair_80_(Matthew 7:1)	1		shur
pair_38_(1 Corinthians 13:4)	3		shur
pair_71_(Matthew 7:1)	2		shur
pair_30_(Matthew 7:1)	1		shur
pair_12_(1 Corinthians 13:4)	2		AndreaMariaC
pair_110_(1 Corinthians 13:4)	2		AndreaMariaC
pair_121_(1 Corinthians 13:4)	2		AndreaMariaC
pair_74_(Matthew 7:1)	3		AndreaMariaC
pair_46_(1 Corinthians 13:4)	2		AndreaMariaC
pair_109_(Matthew 7:1)	2		AndreaMariaC
pair_52_(1 Corinthians 13:4)	3		AndreaMariaC
pair_147_(1 Corinthians 13:4)	3		AndreaMariaC
pair_47_(Matthew 7:1)	1		AndreaMariaC
pair_79_(Matthew 7:1)	3		AndreaMariaC
pair_32_(1 Corinthians 13:4)	2		AndreaMariaC
pair_83_(1 Corinthians 13:4)	2		AndreaMariaC
pair_80_(1 Corinthians 13:4)	2		AndreaMariaC
pair_73_(Matthew 7:1)	2		AndreaMariaC
pair_141_(1 Corinthians 13:4)	4		AndreaMariaC
pair_50_(Matthew 7:1)	1		AndreaMariaC
pair_90_(1 Corinthians 13:4)	2		AndreaMariaC
pair_129_(Matthew 7:1)	3		AndreaMariaC
pair_76_(Matthew 7:1)	1		shur
pair_91_(1 Corinthians 13:4)	3		AndreaMariaC
pair_112_(Matthew 7:1)	3		shur
pair_144_(Matthew 7:1)	1		shur
pair_143_(Matthew 7:1)	1		AndreaMariaC
pair_39_(1 Corinthians 13:4)	4		AndreaMariaC
pair_132_(1 Corinthians 13:4)	3		AndreaMariaC
pair_57_(1 Corinthians 13:4)	2		AndreaMariaC
pair_97_(1 Corinthians 13:4)	3		AndreaMariaC
pair_103_(Matthew 7:1)	2		AndreaMariaC
pair_109_(1 Corinthians 13:4)	3		shur
pair_39_(Matthew 7:1)	1		shur
pair_105_(Matthew 7:1)	2		AndreaMariaC
pair_13_(Matthew 7:1)	3		shur
pair_3_(1 Corinthians 13:4)	2		AndreaMariaC
pair_13_(Matthew 7:1)	2		AndreaMariaC
pair_12_(Matthew 7:1)	4		AndreaMariaC
pair_78_(1 Corinthians 13:4)	3		AndreaMariaC
pair_4_(Matthew 7:1)	3		AndreaMariaC
pair_12_(1 Corinthians 13:4)	2		shur
pair_118_(Matthew 7:1)	4		shur
pair_147_(Matthew 7:1)	1		shur
pair_148_(1 Corinthians 13:4)	3		shur
pair_21_(Matthew 7:1)	2		AndreaMariaC
pair_138_(1 Corinthians 13:4)	2		AndreaMariaC
pair_15_(1 Corinthians 13:4)	3		AndreaMariaC
pair_75_(1 Corinthians 13:4)	3		AndreaMariaC
pair_49_(Matthew 7:1)	2		AndreaMariaC
pair_114_(1 Corinthians 13:4)	3		AndreaMariaC
pair_138_(Matthew 7:1)	1		AndreaMariaC
pair_36_(1 Corinthians 13:4)	3		AndreaMariaC
pair_52_(Matthew 7:1)	1		AndreaMariaC
pair_137_(Matthew 7:1)	3		AndreaMariaC
pair_14_(1 Corinthians 13:4)	3		AndreaMariaC
pair_28_(Matthew 7:1)	4		shur
pair_44_(Matthew 7:1)	2		shur
pair_16_(Matthew 7:1)	1		shur
pair_90_(Matthew 7:1)	3		AndreaMariaC
pair_116_(Matthew 7:1)	1		AndreaMariaC
pair_27_(Matthew 7:1)	2		AndreaMariaC
pair_58_(Matthew 7:1)	1		AndreaMariaC
pair_123_(1 Corinthians 13:4)	3		AndreaMariaC
pair_103_(1 Corinthians 13:4)	3		AndreaMariaC
pair_19_(1 Corinthians 13:4)	2		AndreaMariaC
pair_116_(1 Corinthians 13:4)	2		AndreaMariaC
pair_139_(Matthew 7:1)	3		AndreaMariaC
pair_145_(Matthew 7:1)	1		AndreaMariaC
pair_136_(Matthew 7:1)	1		AndreaMariaC
pair_7_(1 Corinthians 13:4)	4		AndreaMariaC
pair_69_(1 Corinthians 13:4)	2		AndreaMariaC
pair_59_(Matthew 7:1)	1		shur
pair_124_(1 Corinthians 13:4)	2		shur
pair_91_(Matthew 7:1)	2		AndreaMariaC
pair_106_(Matthew 7:1)	2		AndreaMariaC
pair_123_(Matthew 7:1)	1		AndreaMariaC
pair_9_(1 Corinthians 13:4)	2		AndreaMariaC
pair_75_(Matthew 7:1)	1		AndreaMariaC
pair_5_(1 Corinthians 13:4)	2		AndreaMariaC
pair_23_(Matthew 7:1)	2		AndreaMariaC
pair_101_(Matthew 7:1)	1		AndreaMariaC
pair_131_(1 Corinthians 13:4)	2		AndreaMariaC
pair_51_(Matthew 7:1)	1		AndreaMariaC
pair_66_(1 Corinthians 13:4)	3		AndreaMariaC
pair_144_(1 Corinthians 13:4)	3		AndreaMariaC
pair_10_(1 Corinthians 13:4)	3		AndreaMariaC
pair_119_(1 Corinthians 13:4)	2		AndreaMariaC
pair_55_(Matthew 7:1)	1		AndreaMariaC
pair_29_(Matthew 7:1)	3		AndreaMariaC
pair_82_(1 Corinthians 13:4)	4		AndreaMariaC
pair_134_(1 Corinthians 13:4)	3		AndreaMariaC
pair_15_(Matthew 7:1)	2		AndreaMariaC
pair_102_(Matthew 7:1)	1		AndreaMariaC
pair_113_(Matthew 7:1)	1		AndreaMariaC
pair_36_(Matthew 7:1)	2		AndreaMariaC
pair_65_(Matthew 7:1)	1		AndreaMariaC
pair_141_(Matthew 7:1)	2		AndreaMariaC
pair_100_(1 Corinthians 13:4)	2		AndreaMariaC
pair_87_(Matthew 7:1)	2		AndreaMariaC
pair_38_(Matthew 7:1)	2		AndreaMariaC
pair_134_(Matthew 7:1)	2		AndreaMariaC
pair_118_(Matthew 7:1)	3		AndreaMariaC
pair_40_(1 Corinthians 13:4)	2		AndreaMariaC
pair_127_(Matthew 7:1)	3		AndreaMariaC
pair_118_(1 Corinthians 13:4)	2		AndreaMariaC
pair_23_(1 Corinthians 13:4)	3		AndreaMariaC
pair_92_(Matthew 7:1)	1		AndreaMariaC
pair_122_(Matthew 7:1)	3		AndreaMariaC
pair_54_(Matthew 7:1)	3		AndreaMariaC
pair_49_(1 Corinthians 13:4)	3		AndreaMariaC
pair_97_(Matthew 7:1)	2		AndreaMariaC
pair_115_(Matthew 7:1)	1		AndreaMariaC
pair_0_(Matthew 7:1)	2		AndreaMariaC
pair_110_(Matthew 7:1)	1		AndreaMariaC
pair_35_(Matthew 7:1)	2		AndreaMariaC
pair_74_(1 Corinthians 13:4)	3		AndreaMariaC
pair_59_(1 Corinthians 13:4)	4		AndreaMariaC
pair_107_(1 Corinthians 13:4)	3		AndreaMariaC
pair_70_(1 Corinthians 13:4)	3		shur
pair_99_(Matthew 7:1)	4		shur
pair_45_(Matthew 7:1)	2		shur
pair_79_(1 Corinthians 13:4)	3		shur
pair_57_(Matthew 7:1)	1		shur
pair_104_(1 Corinthians 13:4)	4		shur
pair_32_(Matthew 7:1)	1		shur
pair_53_(Matthew 7:1)	3		AndreaMariaC
pair_43_(1 Corinthians 13:4)	2		AndreaMariaC
pair_92_(1 Corinthians 13:4)	2		AndreaMariaC
pair_131_(Matthew 7:1)	1		AndreaMariaC
pair_45_(1 Corinthians 13:4)	3		AndreaMariaC
pair_93_(Matthew 7:1)	1		shur
pair_9_(1 Corinthians 13:4)	3		shur
pair_58_(1 Corinthians 13:4)	3		AndreaMariaC
pair_139_(Matthew 7:1)	3		shur
pair_85_(Matthew 7:1)	2		AndreaMariaC
pair_5_(1 Corinthians 13:4)	3		shur
pair_27_(1 Corinthians 13:4)	4		shur
pair_70_(Matthew 7:1)	1		shur
pair_35_(1 Corinthians 13:4)	3		AndreaMariaC
pair_132_(Matthew 7:1)	2		AndreaMariaC
pair_71_(Matthew 7:1)	2		AndreaMariaC
pair_132_(1 Corinthians 13:4)	4		shur
pair_67_(1 Corinthians 13:4)	3		shur
pair_95_(Matthew 7:1)	1		shur
pair_11_(1 Corinthians 13:4)	3		shur
pair_27_(Matthew 7:1)	1		shur
pair_96_(1 Corinthians 13:4)	4		AndreaMariaC
pair_30_(Matthew 7:1)	1		AndreaMariaC
pair_149_(Matthew 7:1)	2		AndreaMariaC
pair_126_(1 Corinthians 13:4)	2		AndreaMariaC
pair_128_(1 Corinthians 13:4)	3		shur
pair_123_(1 Corinthians 13:4)	4		shur
pair_2_(Matthew 7:1)	3		shur
pair_77_(Matthew 7:1)	1		AndreaMariaC
pair_26_(1 Corinthians 13:4)	2		AndreaMariaC
pair_28_(Matthew 7:1)	3		AndreaMariaC
pair_148_(Matthew 7:1)	2		AndreaMariaC
pair_93_(1 Corinthians 13:4)	3		AndreaMariaC
pair_40_(Matthew 7:1)	1		shur
pair_117_(Matthew 7:1)	3		AndreaMariaC
pair_79_(1 Corinthians 13:4)	2		AndreaMariaC
pair_5_(Matthew 7:1)	3		AndreaMariaC
pair_134_(Matthew 7:1)	3		shur
pair_115_(1 Corinthians 13:4)	1		AndreaMariaC
pair_81_(Matthew 7:1)	2		AndreaMariaC
pair_102_(Matthew 7:1)	1		shur
pair_123_(Matthew 7:1)	1		shur
pair_84_(Matthew 7:1)	1		shur
pair_75_(Matthew 7:1)	1		shur
pair_26_(Matthew 7:1)	2		AndreaMariaC
pair_44_(1 Corinthians 13:4)	3		AndreaMariaC
pair_104_(1 Corinthians 13:4)	3		AndreaMariaC
pair_35_(1 Corinthians 13:4)	2		shur
pair_61_(1 Corinthians 13:4)	3		shur
pair_87_(1 Corinthians 13:4)	3		AndreaMariaC
pair_80_(1 Corinthians 13:4)	3		shur
pair_111_(1 Corinthians 13:4)	3		AndreaMariaC
pair_72_(Matthew 7:1)	2		AndreaMariaC
pair_20_(1 Corinthians 13:4)	3		AndreaMariaC
pair_144_(Matthew 7:1)	1		AndreaMariaC
pair_30_(1 Corinthians 13:4)	3		AndreaMariaC
pair_59_(Matthew 7:1)	3		AndreaMariaC
pair_64_(Matthew 7:1)	1		AndreaMariaC
pair_61_(Matthew 7:1)	1		AndreaMariaC
pair_106_(1 Corinthians 13:4)	3		AndreaMariaC
pair_112_(Matthew 7:1)	3		AndreaMariaC
pair_84_(Matthew 7:1)	1		AndreaMariaC
pair_18_(1 Corinthians 13:4)	3		AndreaMariaC
pair_45_(Matthew 7:1)	2		AndreaMariaC
pair_112_(1 Corinthians 13:4)	3		AndreaMariaC
pair_51_(1 Corinthians 13:4)	3		AndreaMariaC
pair_13_(1 Corinthians 13:4)	2		AndreaMariaC
pair_94_(1 Corinthians 13:4)	3		AndreaMariaC
pair_147_(Matthew 7:1)	1		AndreaMariaC
pair_3_(Matthew 7:1)	2		AndreaMariaC
pair_133_(1 Corinthians 13:4)	3		AndreaMariaC
pair_130_(Matthew 7:1)	2		AndreaMariaC
pair_27_(1 Corinthians 13:4)	3		AndreaMariaC
pair_21_(1 Corinthians 13:4)	4		AndreaMariaC
pair_61_(1 Corinthians 13:4)	2		AndreaMariaC
pair_37_(1 Corinthians 13:4)	3		AndreaMariaC
pair_126_(Matthew 7:1)	2		AndreaMariaC
pair_54_(1 Corinthians 13:4)	3		AndreaMariaC
pair_17_(1 Corinthians 13:4)	3		AndreaMariaC
pair_135_(Matthew 7:1)	1		AndreaMariaC
pair_76_(Matthew 7:1)	1		AndreaMariaC
pair_88_(1 Corinthians 13:4)	2		AndreaMariaC
pair_96_(Matthew 7:1)	2		AndreaMariaC
pair_31_(1 Corinthians 13:4)	3		AndreaMariaC
pair_130_(1 Corinthians 13:4)	3		AndreaMariaC
pair_85_(1 Corinthians 13:4)	4		AndreaMariaC
pair_146_(1 Corinthians 13:4)	3		AndreaMariaC
pair_47_(1 Corinthians 13:4)	3		AndreaMariaC
pair_140_(1 Corinthians 13:4)	4		AndreaMariaC
pair_14_(Matthew 7:1)	1		AndreaMariaC
pair_83_(Matthew 7:1)	2		AndreaMariaC
pair_80_(Matthew 7:1)	1		AndreaMariaC
pair_6_(1 Corinthians 13:4)	2		AndreaMariaC
pair_137_(1 Corinthians 13:4)	2		AndreaMariaC
pair_17_(Matthew 7:1)	3		AndreaMariaC
pair_55_(1 Corinthians 13:4)	3		AndreaMariaC
pair_99_(Matthew 7:1)	3		AndreaMariaC
pair_78_(Matthew 7:1)	1		AndreaMariaC
pair_9_(Matthew 7:1)	1		AndreaMariaC
pair_64_(1 Corinthians 13:4)	3		AndreaMariaC
pair_32_(Matthew 7:1)	2		AndreaMariaC
pair_1_(Matthew 7:1)	1		AndreaMariaC
pair_98_(Matthew 7:1)	2		AndreaMariaC
pair_109_(1 Corinthians 13:4)	3		AndreaMariaC
pair_37_(Matthew 7:1)	1		AndreaMariaC
pair_0_(1 Corinthians 13:4)	3		AndreaMariaC
pair_63_(Matthew 7:1)	1		AndreaMariaC
pair_38_(1 Corinthians 13:4)	3		AndreaMariaC
pair_102_(1 Corinthians 13:4)	3		AndreaMariaC
pair_100_(Matthew 7:1)	3		AndreaMariaC
pair_89_(Matthew 7:1)	1		AndreaMariaC
pair_119_(Matthew 7:1)	3		AndreaMariaC
pair_2_(Matthew 7:1)	3		AndreaMariaC
pair_89_(1 Corinthians 13:4)	3		AndreaMariaC
pair_121_(Matthew 7:1)	2		AndreaMariaC
pair_22_(1 Corinthians 13:4)	3		AndreaMariaC
pair_73_(1 Corinthians 13:4)	3		AndreaMariaC
pair_33_(Matthew 7:1)	1		AndreaMariaC
pair_108_(1 Corinthians 13:4)	4		AndreaMariaC
pair_48_(1 Corinthians 13:4)	3		AndreaMariaC
pair_148_(1 Corinthians 13:4)	3		AndreaMariaC
pair_101_(1 Corinthians 13:4)	2		AndreaMariaC
pair_19_(Matthew 7:1)	1		AndreaMariaC
pair_71_(1 Corinthians 13:4)	2		AndreaMariaC
pair_68_(1 Corinthians 13:4)	3		AndreaMariaC
pair_146_(Matthew 7:1)	1		AndreaMariaC
pair_43_(Matthew 7:1)	3		AndreaMariaC
pair_65_(1 Corinthians 13:4)	3		AndreaMariaC
pair_31_(Matthew 7:1)	1		AndreaMariaC
pair_86_(1 Corinthians 13:4)	3		AndreaMariaC
pair_6_(Matthew 7:1)	2		AndreaMariaC
pair_70_(1 Corinthians 13:4)	3		AndreaMariaC
pair_95_(Matthew 7:1)	1		AndreaMariaC
pair_88_(Matthew 7:1)	1		AndreaMariaC
pair_117_(1 Corinthians 13:4)	3		AndreaMariaC
pair_67_(Matthew 7:1)	3		AndreaMariaC
pair_29_(1 Corinthians 13:4)	4		AndreaMariaC
pair_122_(1 Corinthians 13:4)	3		AndreaMariaC
pair_95_(1 Corinthians 13:4)	3		AndreaMariaC
pair_16_(1 Corinthians 13:4)	2		AndreaMariaC
pair_107_(Matthew 7:1)	2		AndreaMariaC
pair_11_(1 Corinthians 13:4)	3		AndreaMariaC
pair_124_(Matthew 7:1)	1		AndreaMariaC
pair_108_(Matthew 7:1)	1		AndreaMariaC
pair_28_(1 Corinthians 13:4)	2		AndreaMariaC
pair_20_(Matthew 7:1)	1		AndreaMariaC
pair_63_(1 Corinthians 13:4)	3		AndreaMariaC
pair_70_(Matthew 7:1)	2		AndreaMariaC
pair_120_(Matthew 7:1)	2		AndreaMariaC
pair_139_(1 Corinthians 13:4)	3		AndreaMariaC
pair_125_(Matthew 7:1)	2		AndreaMariaC
pair_44_(Matthew 7:1)	2		AndreaMariaC
pair_128_(1 Corinthians 13:4)	2		AndreaMariaC
pair_72_(1 Corinthians 13:4)	3		AndreaMariaC
pair_2_(1 Corinthians 13:4)	3		AndreaMariaC
pair_142_(Matthew 7:1)	2		AndreaMariaC
pair_50_(1 Corinthians 13:4)	3		AndreaMariaC
pair_128_(Matthew 7:1)	1		AndreaMariaC
pair_149_(1 Corinthians 13:4)	2		AndreaMariaC
pair_104_(Matthew 7:1)	1		AndreaMariaC
pair_62_(1 Corinthians 13:4)	2		AndreaMariaC
pair_113_(1 Corinthians 13:4)	3		AndreaMariaC
pair_125_(1 Corinthians 13:4)	2		AndreaMariaC
pair_7_(Matthew 7:1)	3		AndreaMariaC
pair_57_(Matthew 7:1)	2		AndreaMariaC
pair_34_(Matthew 7:1)	3		AndreaMariaC
pair_127_(1 Corinthians 13:4)	2		AndreaMariaC
pair_4_(1 Corinthians 13:4)	3		AndreaMariaC
pair_98_(1 Corinthians 13:4)	3		AndreaMariaC
